NombreMunicipio,CodigoMunicipio,UbicaciÃ³n,NombreRegion,CodigoRegion,Anio,CausaMortalidad,TipoPoblacionObjetivo,Poblacion,Casos,Tasa_x_100k
Angostura,5038,POINT (-75.334973 6.885789),NORTE,5,2024,Suicidios,Poblacion total,12121,0,0.0
AnorÃ­,5040,POINT (-75.145827 7.073577),NORDESTE,4,2024,Suicidios,Poblacion total,19675,1,5.082592121982211
AnzÃ¡,5044,POINT (-75.854027 6.303405),OCCIDENTE,6,2024,Suicidios,Poblacion total,7483,1,13.363624214887077
ApartadÃ³,5045,POINT (-76.630692 7.887047),URABA,9,2024,Suicidios,Poblacion total,131422,11,8.369983716577133
Arboletes,5051,POINT (-76.427353 8.852936),URABA,9,2024,Suicidios,Poblacion total,32192,3,9.319085487077535
Argelia,5055,POINT (-75.142821 5.731236),ORIENTE,7,2024,Suicidios,Poblacion total,8024,2,24.92522432701894
Armenia,5059,POINT (-75.787666 6.156497),OCCIDENTE,6,2024,Suicidios,Poblacion total,5404,0,0.0
Barbosa,5079,POINT (-75.331286 6.437248),VALLE DE ABURRA,1,2024,Suicidios,Poblacion total,56103,2,3.564871753738659
Bello,5088,POINT (-75.558281 6.334985),VALLE DE ABURRA,1,2024,Suicidios,Poblacion total,566456,42,7.414521163161835
Belmira,5086,POINT (-75.667252 6.606713),NORTE,5,2024,Suicidios,Poblacion total,6405,1,15.6128024980484
Betania,5091,POINT (-75.976261 5.745292),SUROESTE,8,2024,Suicidios,Poblacion total,10892,1,9.18105031215571
Betulia,5093,POINT (-75.984594 6.113454),SUROESTE,8,2024,Suicidios,Poblacion total,16604,0,0.0
BriceÃ±o,5107,POINT (-75.551532 7.110465),NORTE,5,2024,Suicidios,Poblacion total,8523,0,0.0
BuriticÃ¡,5113,POINT (-75.907102 6.719872),OCCIDENTE,6,2024,Suicidios,Poblacion total,10017,0,0.0
CÃ¡ceres,5120,POINT (-75.347874 7.582281),BAJO CAUCA,2,2024,Suicidios,Poblacion total,31160,0,0.0
Caicedo,5125,POINT (-75.982545 6.406072),OCCIDENTE,6,2024,Suicidios,Poblacion total,8870,1,11.273957158962796
Caldas,5129,POINT (-75.635534 6.09199),VALLE DE ABURRA,1,2024,Suicidios,Poblacion total,86081,4,4.6467861665175825
Campamento,5134,POINT (-75.29634 6.979113),NORTE,5,2024,Suicidios,Poblacion total,9755,3,30.75345976422347
CaÃ±asgordas,5138,POINT (-76.025603 6.749957),OCCIDENTE,6,2024,Suicidios,Poblacion total,16371,4,24.433449392217945
CaracolÃ­,5142,POINT (-74.756712 6.410876),MAGDALENA MEDIO,3,2024,Suicidios,Poblacion total,4824,0,0.0
Caramanta,5145,POINT (-75.644483 5.548681),SUROESTE,8,2024,Suicidios,Poblacion total,4951,0,0.0
Carepa,5147,POINT (-76.655568 7.755937),URABA,9,2024,Suicidios,Poblacion total,52184,3,5.748888548214012
Carolina,5150,POINT (-75.281494 6.723626),NORTE,5,2024,Suicidios,Poblacion total,4219,0,0.0
Caucasia,5154,POINT (-75.197397 7.989436),BAJO CAUCA,2,2024,Suicidios,Poblacion total,97803,3,3.0673905708413853
ChigorodÃ³,5172,POINT (-76.685044 7.672652),URABA,9,2024,Suicidios,Poblacion total,62235,5,8.034064433196756
Cisneros,5190,POINT (-75.087684 6.538526),NORDESTE,4,2024,Suicidios,Poblacion total,10422,0,0.0
